source,target,sign
XMetab__985___c____,X2222,1
XMetab__977___c____,X4318,1
XMetab__5734___c____,X6324,-1
XMetab__2078___c____,X43,1
XMetab__3593___c____,X4547,-1
XMetab__4578___c____,X1543,-1
XMetab__985___c____,X1579,1
XMetab__8761___c____,X5340,-1
XMetab__62275___c____,X836,1
XMetab__643975___c____,X1806,-1
XMetab__5095___c____,X3350,1
XMetab__2909___c____,X5530,1
XMetab__2909___c____,X5530,-1
XMetab__21633857___c____,X57085,-1
XMetab__3114___c____,X3757,-1
XMetab__5002___c____,X3350,-1
XMetab__943___c____,X10898,1
XMetab__450___c____,X6462,1
XMetab__6918403___c____,X1956,-1
XMetab__5280754___c____,X5243,-1
XMetab__448537___c____,X2100,1
XMetab__4735___c____,X1557,-1
XMetab__60662___c____,X8911,-1
XMetab__1993___c____,X1131,1
XMetab__24748204___c____,X9212,-1
XMetab__283___c____,X5338,1
XMetab__4634042___c____,X5972,-1
XMetab__3862___c____,X6347,-1
XMetab__450___c____,X1956,1
XMetab__45266800___c____,X2207,1
XMetab__5526___c____,X5340,-1
XMetab__3515___c____,X836,1
XMetab__122325___c____,X5467,-1
XMetab__5032___c____,X153,1
XMetab__637563___c____,X4318,-1
XMetab__4494___c____,X776,-1
XMetab__4477___c____,X1543,1
XMetab__4212___c____,X842,1
XMetab__70386___c____,X4351,-1
XMetab__446378___c____,X240,1
XMetab__10101___c____,X4985,1
XMetab__3224___c____,X9429,-1
XMetab__21903911___c____,X8877,-1
XMetab__1986___c____,X760,-1
XMetab__23930___c____,X120892,-1
XMetab__446155___c____,X4846,1
XMetab__23931___c____,X43,1
XMetab__3893___c____,X2641,1
XMetab__24360___c____,X840,1
XMetab__72285___c____,X240,-1
XMetab__3385___c____,X8743,1
XMetab__4927___c____,X1813,-1
XMetab__925___c____,X8877,-1
XMetab__56603760___c____,X1129,1
XMetab__60853___c____,X3350,-1
XMetab__5056___c____,X6648,1
XMetab__4369491___c____,X1111,-1
XMetab__4642___c____,X1131,-1
XMetab__4624___c____,X842,1
XMetab__8612___c____,X476,-1
XMetab__2554___c____,X1576,1
XMetab__3209___c____,X8800,1
XMetab__3689___c____,X1990,-1
XMetab__5538___c____,X5915,1
XMetab__2471___c____,X1080,-1
XMetab__123865___c____,X836,1
XMetab__271___c____,X826,1
XMetab__840___c____,X30835,-1
XMetab__126024___c____,X4953,-1
XMetab__1935___c____,X43,-1
XMetab__1612___c____,X760,-1
XMetab__446541___c____,X836,1
XMetab__3676___c____,X6331,-1
XMetab__784___c____,X6648,-1
XMetab__2733525___c____,X8202,-1
XMetab__5280343___c____,X4907,-1
XMetab__5280445___c____,X5595,-1
XMetab__124219___c____,X100506742,1
XMetab__2566___c____,X1576,1
XMetab__2554___c____,X3284,-1
XMetab__2346___c____,X7296,-1
XMetab__4737___c____,X6513,-1
XMetab__4920___c____,X367,1
XMetab__2767___c____,X7507,1
XMetab__5280754___c____,X5535,-1
XMetab__1079___c____,X1571,-1
XMetab__979___c____,X2147,-1
XMetab__7291___c____,X5550,-1
XMetab__2818___c____,X3350,-1
XMetab__3599___c____,X5319,-1
XMetab__5210___c____,X1555,-1
XMetab__37165___c____,X1020,-1
XMetab__445506___c____,X7298,-1
XMetab__27661___c____,X2977,1
XMetab__3386___c____,X3738,-1
XMetab__2343___c____,X762,-1
XMetab__4236___c____,X1557,-1
XMetab__9841667___c____,X3579,-1
XMetab__271___c____,X1453,1
XMetab__2756___c____,X1576,-1
XMetab__104973___c____,X150,1
XMetab__156326___c____,X152,-1
XMetab__31703___c____,X355,1
XMetab__4739___c____,X100,-1
XMetab__159603___c____,X51284,1
XMetab__4585___c____,X3274,-1
XMetab__2493___c____,X7298,-1
XMetab__5358___c____,X3350,1
XMetab__40471___c____,X8856,1
XMetab__128017___c____,X3351,-1
XMetab__3042___c____,X1128,-1
XMetab__213050___c____,X1215,-1
XMetab__9903970___c____,X3358,-1
XMetab__49858426___c____,X2066,-1
XMetab__985___c____,X29841,1
XMetab__24425___c____,X847,-1
XMetab__5287515___c____,X6714,-1
XMetab__10343641___c____,X886,-1
XMetab__117765___c____,X64146,-1
XMetab__5040___c____,X595,-1
XMetab__179475___c____,X836,1
XMetab__6433117___c____,X154,1
XMetab__5287461___c____,X6714,-1
XMetab__176870___c____,X1956,-1
XMetab__756___c____,X1520,-1
XMetab__4739___c____,X51816,-1
XMetab__444795___c____,X216,-1
XMetab__6207___c____,X5319,-1
XMetab__9936883___c____,X1595,-1
XMetab__9826744___c____,X1813,-1
XMetab__104849___c____,X1268,-1
XMetab__16750408___c____,X1111,-1
XMetab__2676___c____,X836,1
XMetab__5460048___c____,X336,1
XMetab__3085238___c____,X4860,-1
XMetab__1986___c____,X23632,-1
XMetab__8530___c____,X1723,-1
XMetab__5280453___c____,X5970,-1
XMetab__5280450___c____,X23179,1
XMetab__2818___c____,X150,-1
XMetab__860___c____,X27242,1
XMetab__72286___c____,X1132,-1
XMetab__11282283___c____,X4233,-1
XMetab__5815___c____,X3576,1
XMetab__5995___c____,X367,1
XMetab__3290___c____,X1128,-1
XMetab__3762___c____,X154,1
XMetab__5287543___c____,X1432,-1
XMetab__11697676___c____,X1814,-1
XMetab__115219___c____,X10800,-1
XMetab__3152___c____,X590,-1
XMetab__5327686___c____,X1019,-1
XMetab__160___c____,X1906,1
XMetab__10320994___c____,X116085,-1
XMetab__1615___c____,X3357,1
XMetab__2724385___c____,X3091,-1
XMetab__10474___c____,X4780,1
XMetab__100016___c____,X842,1
XMetab__60814___c____,X4985,1
XMetab__107706___c____,X1991,-1
XMetab__10658___c____,X841,1
XMetab__3285___c____,X462,-1
XMetab__11005___c____,X23643,-1
XMetab__5140___c____,X2946,-1
XMetab__104727___c____,X2876,-1
XMetab__688674___c____,X1544,-1
XMetab__264___c____,X6863,1
XMetab__100016___c____,X841,1
XMetab__2393___c____,X836,1
XMetab__206___c____,X2308,-1
XMetab__5282429___c____,X1543,1
XMetab__2995___c____,X1133,-1
XMetab__114866___c____,X3248,1
XMetab__48175___c____,X2908,1
XMetab__161930___c____,X79054,1
XMetab__450___c____,X367,-1
XMetab__2249___c____,X6262,1
XMetab__24261___c____,X2936,1
XMetab__1548943___c____,X5601,1
XMetab__8571___c____,X7173,-1
XMetab__9818919___c____,X842,1
XMetab__9821931___c____,X11096,-1
XMetab__119369___c____,X552,-1
XMetab__6918540___c____,X1071,-1
XMetab__880___c____,X1520,-1
XMetab__6169___c____,X1813,-1
XMetab__11335___c____,X760,-1
XMetab__1003___c____,X5338,-1
XMetab__4631609___c____,X2159,-1
XMetab__23994___c____,X11202,-1
XMetab__24502___c____,X142,1
XMetab__4189___c____,X3757,-1
XMetab__68079___c____,X8856,1
XMetab__11556711___c____,X5693,-1
XMetab__68841___c____,X5588,-1
XMetab__271___c____,X5573,1
XMetab__192707___c____,X5029,1
XMetab__9838021___c____,X6532,-1
XMetab__5362449___c____,X1536,-1
XMetab__1089___c____,X836,1
XMetab__3964___c____,X1813,-1
XMetab__985___c____,X4802,1
XMetab__3820___c____,X3932,-1
XMetab__445154___c____,X1026,1
XMetab__5287969___c____,X3815,-1
XMetab__4845___c____,X153,1
XMetab__443379___c____,X1636,-1
XMetab__24621___c____,X762,-1
XMetab__2730___c____,X590,-1
XMetab__5284616___c____,X896,-1
XMetab__104885___c____,X10908,-1
XMetab__10176161___c____,X4942,-1
XMetab__2462___c____,X3596,1
XMetab__4054___c____,X1813,1
XMetab__4650___c____,X7153,1
XMetab__4650___c____,X7153,-1
XMetab__238___c____,X6217,1
XMetab__581___c____,X2902,1
XMetab__2734117___c____,X3738,-1
XMetab__4201___c____,X5742,1
XMetab__5957___c____,X6622,1
XMetab__14925___c____,X50,-1
XMetab__644241___c____,X25,-1
XMetab__5460104___c____,X5590,1
XMetab__14888___c____,X581,1
XMetab__4771___c____,X4129,-1
XMetab__52949712___c____,X162466,-1
XMetab__11122___c____,X836,-1
XMetab__1927___c____,X5346,1
XMetab__77998___c____,X2641,1
XMetab__71315513___c____,X1991,-1
XMetab__271___c____,X6010,1
XMetab__271___c____,X6010,-1
XMetab__564___c____,X5327,-1
XMetab__2311___c____,X1636,-1
XMetab__2719___c____,X1571,-1
XMetab__444899___c____,X23179,1
XMetab__5376___c____,X2852,-1
XMetab__702___c____,X7083,-1
XMetab__177284___c____,X7150,-1
XMetab__9001___c____,X4790,1
XMetab__443391___c____,X3358,1
XMetab__4763___c____,X9970,1
XMetab__4763___c____,X9970,-1
XMetab__24836820___c____,X4318,1
XMetab__3009___c____,X4953,-1
XMetab__2767___c____,X581,1
XMetab__1690___c____,X472,1
XMetab__1690___c____,X4609,1
XMetab__54454___c____,X1558,-1
XMetab__3914___c____,X154,-1
XMetab__33344___c____,X1646,1
XMetab__702___c____,X2741,1
XMetab__5381226___c____,X8714,1
XMetab__3372___c____,X805,-1
XMetab__4754___c____,X5742,-1
XMetab__4411___c____,X153,-1
XMetab__501___c____,X4843,-1
XMetab__3385___c____,X85320,1
XMetab__15625___c____,X5594,1
XMetab__5994___c____,X5241,1
XMetab__5694___c____,X1543,1
XMetab__238___c____,X8663,1
XMetab__5328940___c____,X5605,-1
XMetab__24239___c____,X4846,-1
XMetab__3224___c____,X1555,1
XMetab__4058___c____,X2903,-1
XMetab__1651___c____,X836,1
XMetab__14985___c____,X5599,1
XMetab__393595___c____,X57413,-1
XMetab__47318___c____,X9429,1
XMetab__656730___c____,X3741,-1
XMetab__71301___c____,X23564,1
XMetab__3035059___c____,X142,1
XMetab__3776___c____,X7124,-1
XMetab__2346___c____,X2950,-1
XMetab__25137855___c____,X1128,-1
XMetab__4819___c____,X1128,1
XMetab__51577___c____,X2548,-1
XMetab__9782___c____,X2908,1
XMetab__1530___c____,X1543,1
XMetab__4666___c____,X6548,-1
XMetab__16490___c____,X2908,1
XMetab__443375___c____,X886,-1
XMetab__45480413___c____,X94,-1
XMetab__104758___c____,X2356,-1
XMetab__2193___c____,X9429,-1
XMetab__13089___c____,X5566,1
XMetab__5460104___c____,X632,1
XMetab__4829___c____,X5743,-1
XMetab__784___c____,X207,1
XMetab__176872___c____,X2475,-1
XMetab__3035___c____,X841,1
XMetab__6468___c____,X1543,-1
XMetab__119057___c____,X196,1
XMetab__442530___c____,X5594,1
XMetab__5280450___c____,X4199,1
XMetab__3168___c____,X3757,-1
XMetab__446378___c____,X836,1
XMetab__6238___c____,X367,1
XMetab__5538___c____,X5604,1
XMetab__71077___c____,X2741,-1
XMetab__2460___c____,X3487,1
XMetab__2145___c____,X1583,-1
XMetab__5327686___c____,X983,-1
XMetab__5381226___c____,X1555,1
XMetab__5591___c____,X4313,-1
XMetab__33___c____,X836,1
XMetab__33___c____,X836,-1
XMetab__5278396___c____,X7157,-1
XMetab__985___c____,X5743,1
XMetab__6918140___c____,X64805,1
XMetab__60795___c____,X3359,-1
XMetab__4748___c____,X801,-1
XMetab__47289___c____,X207,1
XMetab__3931___c____,X23179,1
XMetab__3007___c____,X148,1
XMetab__33113___c____,X7155,-1
XMetab__23931___c____,X89872,-1
XMetab__54454___c____,X5894,-1
XMetab__155815___c____,X5320,-1
XMetab__2352168___c____,X1432,-1
XMetab__6323490___c____,X1576,1
XMetab__5311017___c____,X6531,-1
XMetab__5280343___c____,X3725,-1
XMetab__161753___c____,X883,-1
XMetab__23994___c____,X10423,-1
XMetab__5291___c____,X6850,-1
XMetab__77998___c____,X5468,1
XMetab__77998___c____,X5468,-1
XMetab__11617___c____,X1571,-1
XMetab__264___c____,X983,-1
XMetab__231___c____,X948,1
XMetab__15625___c____,X2697,-1
XMetab__24621___c____,X762,-1
XMetab__4097___c____,X1128,-1
XMetab__2734054___c____,X1803,-1
XMetab__123970___c____,X238,-1
XMetab__4167___c____,X1128,-1
XMetab__165628___c____,X367,-1
XMetab__3380___c____,X54658,-1
XMetab__1065___c____,X55244,-1
XMetab__4167___c____,X1128,-1
XMetab__47811___c____,X150,1
XMetab__5381226___c____,X1576,1
XMetab__160517___c____,X6774,-1
XMetab__5287969___c____,X1024,-1
XMetab__65987___c____,X887,-1
XMetab__13849___c____,X2641,1
XMetab__8363___c____,X2099,1
XMetab__14888___c____,X4363,1
XMetab__5102___c____,X142,1
XMetab__49___c____,X587,-1
XMetab__23990___c____,X3659,1
XMetab__3269___c____,X6783,-1
XMetab__992___c____,X5241,-1
XMetab__5279___c____,X6850,-1
XMetab__6442177___c____,X1978,-1
XMetab__5743___c____,X1432,1
XMetab__667477___c____,X2950,-1
XMetab__5793___c____,X3630,1
XMetab__277767___c____,X1723,-1
XMetab__9832687___c____,X5743,-1
XMetab__15938___c____,X43,-1
XMetab__3209___c____,X6546,-1
XMetab__16758228___c____,X5328,-1
XMetab__4650___c____,X5595,1
XMetab__3310___c____,X28996,1
XMetab__2125___c____,X1268,-1
XMetab__544___c____,X5970,1
XMetab__5746___c____,X7157,1
XMetab__54454___c____,X5970,1
XMetab__130936___c____,X412,-1
XMetab__26346___c____,X1555,-1
XMetab__11556427___c____,X1071,-1
XMetab__450___c____,X4846,1
XMetab__985___c____,X7296,1
XMetab__5537___c____,X5139,-1
XMetab__8456___c____,X836,-1
XMetab__5281767___c____,X4313,-1
XMetab__5280934___c____,X5465,1
XMetab__6436348___c____,X1555,-1
XMetab__119057___c____,X9970,1
XMetab__3054___c____,X6783,-1
XMetab__12688___c____,X6715,-1
XMetab__11597571___c____,X238,-1
XMetab__3038___c____,X760,-1
XMetab__11009___c____,X5621,1
XMetab__11009___c____,X5621,-1
XMetab__31304___c____,X2554,-1
XMetab__985___c____,X2180,1
XMetab__444008___c____,X2100,1
XMetab__896___c____,X1543,-1
XMetab__3054___c____,X2971,1
XMetab__4205___c____,X6720,1
XMetab__5352062___c____,X9759,-1
XMetab__47811___c____,X152,1
XMetab__65028___c____,X4758,-1
XMetab__5280934___c____,X34,1
XMetab__159___c____,X3363,-1
XMetab__122316___c____,X4129,-1
XMetab__3117___c____,X1621,-1
XMetab__4010___c____,X6774,-1
XMetab__5280378___c____,X841,1
XMetab__3672___c____,X1646,-1
XMetab__6126___c____,X1131,-1
XMetab__176870___c____,X50507,1
XMetab__985___c____,X1374,1
XMetab__11947681___c____,X840,1
XMetab__10406644___c____,X1025,-1
XMetab__4122___c____,X196,-1
XMetab__2825___c____,X6531,-1
XMetab__2723650___c____,X7173,-1
XMetab__456201___c____,X1595,-1
XMetab__60752___c____,X775,1
XMetab__77998___c____,X5346,1
XMetab__3675___c____,X2875,-1
XMetab__1732___c____,X6261,1
XMetab__24424___c____,X5594,1
XMetab__5327147___c____,X1576,1
XMetab__3394___c____,X5742,-1
XMetab__3062316___c____,X5159,-1
XMetab__1690___c____,X842,1
XMetab__24502___c____,X6647,-1
XMetab__453___c____,X1432,1
XMetab__3062316___c____,X1956,-1
XMetab__1383884___c____,X2166,-1
XMetab__4829___c____,X1586,-1
XMetab__2524___c____,X1432,1
XMetab__772___c____,X462,1
XMetab__26644___c____,X4986,-1
XMetab__145068___c____,X1906,-1
XMetab__7305___c____,X43,-1
XMetab__455658___c____,X3162,1
XMetab__4944___c____,X43,-1
XMetab__439533___c____,X338,-1
XMetab__16129704___c____,X9002,-1
XMetab__114976___c____,X1576,-1
XMetab__446156___c____,X9970,1
XMetab__446156___c____,X9970,-1
XMetab__7305___c____,X590,-1
XMetab__5056___c____,X1543,-1
XMetab__5538___c____,X1385,1
XMetab__74975___c____,X1109,-1
XMetab__9903___c____,X5829,-1
XMetab__23977___c____,X5243,1
XMetab__11254___c____,X836,1
XMetab__284995___c____,X10988,-1
XMetab__5359596___c____,X7157,1
XMetab__271___c____,X7134,1
XMetab__3750___c____,X7150,-1
XMetab__2088___c____,X5775,-1
XMetab__5314___c____,X1128,1
XMetab__5691___c____,X1263,-1
XMetab__985___c____,X1581,1
XMetab__92249___c____,X5478,-1
XMetab__8857___c____,X5970,1
XMetab__764___c____,X7498,-1
XMetab__5360___c____,X3586,-1
XMetab__3488___c____,X3762,-1
XMetab__5291___c____,X3815,1
XMetab__5291___c____,X3815,-1
XMetab__185792___c____,X142,-1
XMetab__4036___c____,X8644,-1
XMetab__444899___c____,X2180,1
XMetab__2733525___c____,X1577,-1
XMetab__11228183___c____,X836,1
XMetab__2051___c____,X5595,-1
XMetab__9756___c____,X839,1
XMetab__784___c____,X581,1
XMetab__11005___c____,X5957,-1
XMetab__2719___c____,X5604,-1
XMetab__444___c____,X836,1
XMetab__5280453___c____,X1432,1
XMetab__702___c____,X2512,1
XMetab__2477___c____,X5617,1
XMetab__47318___c____,X1544,-1
XMetab__3672___c____,X55867,-1
XMetab__400769___c____,X6774,-1
XMetab__5591___c____,X1573,-1
XMetab__2764___c____,X1544,-1
XMetab__3961___c____,X1906,-1
XMetab__13089___c____,X9429,-1
XMetab__34755___c____,X4144,-1
XMetab__6473___c____,X2554,-1
XMetab__4795___c____,X7155,-1
XMetab__3825___c____,X9356,-1
XMetab__5095___c____,X3357,1
XMetab__5280343___c____,X11200,1
XMetab__9903___c____,X4780,1
XMetab__9903___c____,X4780,-1
XMetab__445154___c____,X5058,-1
XMetab__24905147___c____,X200186,-1
XMetab__11442___c____,X4520,1
XMetab__3559___c____,X7054,1
XMetab__449193___c____,X5142,-1
XMetab__516896___c____,X762,-1
XMetab__4829___c____,X1401,-1
XMetab__60795___c____,X1813,1
XMetab__60795___c____,X1813,-1
XMetab__2524___c____,X5595,1
XMetab__72271___c____,X11200,-1
XMetab__238___c____,X8661,1
XMetab__3259___c____,X7157,1
XMetab__9939609___c____,X7941,-1
XMetab__4543___c____,X6532,-1
XMetab__3209___c____,X7442,1
XMetab__9838712___c____,X3579,-1
XMetab__6279___c____,X6648,1
XMetab__5487301___c____,X3357,-1
XMetab__69711___c____,X7298,-1
XMetab__2232___c____,X2147,-1
XMetab__1181___c____,X5594,1
XMetab__2733525___c____,X5578,-1
XMetab__5793___c____,X5595,1
XMetab__3476___c____,X6833,1
XMetab__4893___c____,X6580,-1
XMetab__9809340___c____,X2100,-1
XMetab__60752___c____,X3775,-1
XMetab__5282796___c____,X5468,1
XMetab__4609___c____,X5970,-1
XMetab__446541___c____,X3615,-1
XMetab__43815___c____,X1131,-1
XMetab__6323520___c____,X7298,-1
XMetab__10494___c____,X7153,-1
XMetab__93860___c____,X9451,-1
XMetab__3209___c____,X11010,1
XMetab__6834___c____,X1128,-1
XMetab__3922___c____,X6256,1
XMetab__441184___c____,X6476,-1
XMetab__24393___c____,X3816,-1
XMetab__3696___c____,X6721,1
XMetab__151144___c____,X590,-1
XMetab__10311___c____,X836,1
XMetab__338___c____,X5742,-1
XMetab__4259___c____,X7153,-1
XMetab__123895___c____,X4842,-1
XMetab__3672___c____,X10864,-1
XMetab__7055___c____,X1544,-1
XMetab__2767___c____,X11200,1
XMetab__4973___c____,X9572,-1
XMetab__5032___c____,X6531,-1
XMetab__6041___c____,X5595,1
XMetab__4971___c____,X3091,-1
XMetab__896___c____,X836,1
XMetab__444732___c____,X5925,-1
XMetab__3158___c____,X1133,-1
XMetab__4306515___c____,X836,1
XMetab__449126___c____,X2147,-1
XMetab__1727___c____,X3747,-1
XMetab__123853___c____,X2147,-1
XMetab__6369389___c____,X590,-1
XMetab__3355731___c____,X5550,-1
XMetab__5472___c____,X1557,-1
XMetab__860___c____,X1579,1
XMetab__60795___c____,X1128,-1
XMetab__4973___c____,X5742,-1
XMetab__78160___c____,X207,1
XMetab__16078___c____,X3064,-1
XMetab__85845___c____,X836,1
XMetab__3817___c____,X10269,-1
XMetab__5330258___c____,X1021,-1
XMetab__38479___c____,X2099,1
XMetab__5656___c____,X6530,-1
XMetab__33032___c____,X551,1
XMetab__943___c____,X762,-1
XMetab__4046___c____,X4363,-1
XMetab__4350931___c____,X1816,-1
XMetab__778___c____,X23576,-1
XMetab__2244___c____,X4846,1
XMetab__294___c____,X8972,-1
XMetab__60789___c____,X155,1
XMetab__105039___c____,X5243,-1
XMetab__104826___c____,X7442,-1
XMetab__53708___c____,X5139,-1
XMetab__216239___c____,X5979,-1
XMetab__3121___c____,X842,1
XMetab__5056___c____,X1557,-1
XMetab__6076___c____,X7225,1
XMetab__5965___c____,X43,-1
XMetab__4713___c____,X3569,-1
XMetab__3931___c____,X27242,1
XMetab__46926360___c____,X8694,-1
XMetab__4112___c____,X5860,-1
XMetab__88881___c____,X1543,-1
XMetab__3220___c____,X1457,-1
XMetab__5315980___c____,X5243,-1
XMetab__1743___c____,X5594,1
XMetab__2662___c____,X840,1
XMetab__105049___c____,X5743,-1
XMetab__6444692___c____,X1956,-1
XMetab__6918852___c____,X1022,-1
XMetab__3054___c____,X6513,-1
XMetab__5281708___c____,X1152,1
XMetab__6436173___c____,X8856,1
XMetab__71360___c____,X3362,-1
XMetab__6536___c____,X1718,-1
XMetab__3039___c____,X43,-1
XMetab__2984337___c____,X80351,-1
XMetab__453___c____,X842,1
XMetab__5429___c____,X5142,-1
XMetab__784___c____,X5581,1
XMetab__23663989___c____,X240,-1
XMetab__4038180___c____,X148,1
XMetab__2912___c____,X8856,1
XMetab__977___c____,X3091,1
XMetab__6129___c____,X1544,-1
XMetab__2185___c____,X7442,1
XMetab__62924___c____,X2908,-1
XMetab__44462760___c____,X150094,-1
XMetab__4095___c____,X3359,-1
XMetab__175___c____,X18,-1
XMetab__4946___c____,X5972,-1
XMetab__2767___c____,X7161,1
XMetab__3086598___c____,X134,-1
XMetab__91644___c____,X8856,1
XMetab__3036___c____,X8856,1
XMetab__3210___c____,X2641,1
XMetab__4473___c____,X783,-1
XMetab__5002___c____,X148,-1
XMetab__2353___c____,X836,-1
XMetab__455658___c____,X5447,-1
XMetab__445463___c____,X4519,-1
XMetab__4091___c____,X6517,1
XMetab__14888___c____,X843,1
XMetab__2242___c____,X7442,1
XMetab__5523___c____,X116443,-1
XMetab__283___c____,X7351,1
XMetab__3117___c____,X1621,-1
XMetab__3937___c____,X183,-1
XMetab__10176415___c____,X1128,1
XMetab__23266___c____,X768,-1
XMetab__72054___c____,X1133,-1
XMetab__73292___c____,X1019,-1
XMetab__2770___c____,X4255,-1
XMetab__4168___c____,X5617,1
XMetab__104885___c____,X590,-1
XMetab__25262965___c____,X2475,-1
XMetab__271___c____,X714,1
XMetab__643975___c____,X4835,-1
XMetab__77998___c____,X1050,1
XMetab__985___c____,X11010,1
XMetab__4585___c____,X147,-1
XMetab__3062316___c____,X842,1
XMetab__4624___c____,X11315,1
XMetab__5281607___c____,X5243,-1
XMetab__838___c____,X153,1
XMetab__3062316___c____,X6714,-1
XMetab__3542___c____,X7040,-1
XMetab__24823___c____,X1051,1
XMetab__3224___c____,X5605,1
XMetab__5360515___c____,X4988,-1
XMetab__4691___c____,X6530,-1
XMetab__4112___c____,X6868,-1
XMetab__271___c____,X5588,1
XMetab__449120___c____,X5478,-1
XMetab__5280373___c____,X4318,-1
XMetab__395803___c____,X10013,-1
XMetab__40846___c____,X64127,1
XMetab__2726___c____,X6721,1
XMetab__3339___c____,X1401,-1
XMetab__5281654___c____,X4363,-1
XMetab__2777391___c____,X5468,-1
XMetab__231___c____,X1581,1
XMetab__3961___c____,X1906,-1
XMetab__3310___c____,X8856,1
XMetab__338___c____,X1645,-1
XMetab__5591___c____,X4217,1
XMetab__31703___c____,X1956,1
XMetab__5544___c____,X4306,1
XMetab__5544___c____,X4306,-1
XMetab__5329098___c____,X2321,-1
XMetab__271___c____,X5532,1
XMetab__238___c____,X6207,1
XMetab__184249___c____,X842,1
XMetab__9976590___c____,X840,1
XMetab__2163___c____,X2898,-1
XMetab__11974195___c____,X1394,-1
XMetab__4494___c____,X781,-1
XMetab__231___c____,X1579,1
XMetab__89594___c____,X1137,1
