source,sign,target
Metab__445154,1,2308
Metab__122033,-1,6869
Metab__65999,-1,185
Metab__65999,-1,185
Metab__4261,-1,3065
Metab__231,1,54600
Metab__41376,1,3274
Metab__3251,1,9606.ENSP00000313661
Metab__133254,1,1268
Metab__11842604,-1,142
Metab__224,1,5571
Metab__71351,-1,1813
Metab__23931,-1,7915
Metab__2160,-1,147
Metab__91536,-1,154
Metab__213022,-1,7298
Metab__5768,-1,3757
Metab__1581,1,64805
Metab__5280343,1,7422
Metab__5280343,-1,7422
Metab__4054,-1,9606.ENSP00000279593
Metab__442070,1,5578
Metab__23930,-1,10157
Metab__5230,1,2550
Metab__5957,1,6227
Metab__132836,1,5732
Metab__4763,1,1559
Metab__836,1,1312
Metab__16043,1,4780
Metab__160556,-1,10157
Metab__5578,-1,7298
Metab__1809,1,3361
Metab__3202,-1,43
Metab__60726,-1,5742
Metab__107758,-1,695
Metab__10096344,-1,1803
Metab__62156,1,4988
Metab__93860,1,5366
Metab__5757,1,1555
Metab__594,-1,1621
Metab__387447,-1,9451
Metab__4174,1,1543
Metab__440038,1,3075
Metab__4829,1,948
Metab__1581,1,5028
Metab__446284,1,5468
Metab__5280934,1,376497
Metab__5280450,1,29841
Metab__4792,1,5578
Metab__104741,-1,367
Metab__5280961,1,836
Metab__6322,1,222545
Metab__445643,-1,2288
Metab__5957,1,6207
Metab__119583,1,3360
Metab__5381226,1,8856
Metab__259331,-1,4133
Metab__942,1,1142
Metab__25201794,-1,1429
Metab__93860,-1,2099
Metab__71308609,-1,2475
Metab__4763,1,9606.ENSP00000332369
Metab__5566,-1,801
Metab__5073,-1,3358
Metab__2390,-1,6774
Metab__2551,1,1128
Metab__2551,1,1128
Metab__1548943,1,2353
Metab__5291,-1,1436
Metab__191,1,134
Metab__191,1,134
Metab__5280343,1,7422
Metab__5280343,-1,7422
Metab__3177,-1,5743
Metab__446220,-1,6531
Metab__76,1,3479
Metab__2909,-1,5243
Metab__2524,1,1576
Metab__77998,1,949
Metab__68844,-1,760
Metab__644213,-1,5465
Metab__1809,1,3354
Metab__3692,1,11255
Metab__4594,1,1576
Metab__2995,-1,1129
Metab__446284,1,2641
Metab__9804991,1,3021
Metab__5329102,-1,3815
Metab__450,1,2099
Metab__445154,-1,3553
Metab__65064,1,207
Metab__219021,-1,7124
Metab__208902,1,4544
Metab__5280934,1,9606.ENSP00000327315
Metab__2550,-1,1636
Metab__312,-1,2588
Metab__224,1,5565
Metab__2733525,1,2852
Metab__5280343,1,836
Metab__3372,1,1816
Metab__2662,1,842
Metab__4893,-1,146
Metab__449193,-1,5142
Metab__5626,-1,1814
Metab__23994,-1,23498
Metab__5284371,1,4988
Metab__772,1,213
Metab__26644,-1,4988
Metab__3007,1,2353
Metab__5376,1,2064
Metab__3463,1,9606.ENSP00000309757
Metab__446284,1,3158
Metab__4485,-1,775
Metab__5280343,1,836
Metab__3488,-1,19
Metab__5289258,-1,8722
Metab__2826,-1,1385
Metab__2978,1,836
Metab__271,1,107
Metab__24964624,-1,207
Metab__26721,1,4986
Metab__271,1,3925
Metab__71329,-1,3768
Metab__446284,1,23179
Metab__2537,1,7442
Metab__896,1,207
Metab__10253763,-1,351
Metab__60857,1,3351
Metab__2476,1,4988
Metab__2476,1,4988
Metab__271,1,5256
Metab__5287969,-1,595
Metab__446156,-1,1401
Metab__2471,-1,6560
Metab__71308609,1,207
Metab__71308609,-1,207
Metab__643963,1,207
Metab__860,1,2180
Metab__888,1,718
Metab__1746,-1,5328
Metab__2909,-1,4773
Metab__1202,1,6915
Metab__5092,-1,9606.ENSP00000270474
Metab__2207,1,2914
Metab__3869,-1,155
Metab__25074886,-1,2798
Metab__5284627,-1,760
Metab__2088,-1,2224
Metab__4631,-1,153
Metab__271,1,2185
Metab__238,-1,5564
Metab__10282255,1,2353
Metab__11009,-1,3569
Metab__60795,-1,150
Metab__965,1,4035
Metab__24316,1,7222
Metab__5311448,-1,6915
Metab__6169,-1,3358
Metab__5753,-1,1392
Metab__1060,-1,5160
Metab__271,1,10014
Metab__59693,-1,9606.ENSP00000260433
Metab__216239,-1,22809
Metab__3054,1,7706
Metab__4865,-1,7277
Metab__24826799,-1,3815
Metab__14888,-1,1786
Metab__2909,-1,4775
Metab__216239,-1,5979
Metab__2767,1,25
Metab__5994,-1,1586
Metab__444412,-1,107080644
Metab__11167602,-1,3791
Metab__4585,-1,1129
Metab__11290,-1,3269
Metab__6076,1,3767
Metab__3715,-1,145482
Metab__60853,-1,1128
Metab__888,1,5287
Metab__114904,-1,552
Metab__11152667,-1,1111
Metab__985,1,1490
Metab__4075,-1,7172
Metab__888,1,3632
Metab__55480,-1,6530
Metab__72027,-1,10682
Metab__168572,1,4986
Metab__16362,-1,1814
Metab__2256,1,9606.ENSP00000260433
Metab__5523,1,4988
Metab__5523,1,4988
Metab__860,1,2222
Metab__6830,1,2746
Metab__6830,-1,2746
Metab__5378,1,3350
Metab__5538,1,5916
Metab__4629,1,1131
Metab__3547,-1,9475
Metab__772,-1,1906
Metab__444899,1,1490
Metab__985,-1,338
Metab__4106,-1,3350
Metab__5645,1,9606.ENSP00000263817
Metab__5637,-1,3569
Metab__68841,1,2914
Metab__439520,1,8431
Metab__1858,1,4544
Metab__5287969,-1,1021
Metab__738,-1,1503
Metab__611,1,2917
Metab__5957,1,6210
Metab__5957,-1,4684
Metab__4914,-1,6531
Metab__3251,1,147
Metab__216239,-1,673
Metab__271,1,4638
Metab__3657,1,3048
Metab__5997,1,4547
Metab__4829,1,1050
Metab__77998,1,9606.ENSP00000309757
Metab__6305,-1,883
Metab__2803,1,148
Metab__1983,-1,5743
Metab__840,-1,4057
Metab__2160,-1,3269
Metab__450,1,4982
Metab__261000,1,367
Metab__271,1,5530
Metab__5957,1,9606.ENSP00000357555
Metab__16230,-1,6337
Metab__2733525,1,2100
Metab__2733525,-1,2100
Metab__5510,-1,3565
Metab__14012,-1,130013
Metab__187,1,1133
Metab__295,1,5138
Metab__448537,1,3479
Metab__448537,-1,3479
Metab__446284,1,1543
Metab__3054,1,2960
Metab__4106,-1,3363
Metab__11167602,-1,2324
Metab__271,1,713
Metab__1003,-1,10423
Metab__15096371,-1,9606.ENSP00000369519
Metab__104865,-1,1910
Metab__104865,-1,1910
Metab__271,1,2147
Metab__60837,-1,7150
Metab__3054,1,2104
Metab__2550,-1,9606.ENSP00000464149
Metab__6197,-1,3091
Metab__5073,-1,3358
Metab__3054,1,27043
Metab__6436053,-1,6915
Metab__5376,1,2100
Metab__11707110,-1,5604
Metab__442783,1,3162
Metab__2769,-1,3757
Metab__896,1,4543
Metab__896,1,4543
Metab__4634,-1,1129
Metab__151174,-1,1909
Metab__5757,1,3667
Metab__5376,1,2099
Metab__5376,-1,2099
Metab__4212,-1,7153
Metab__156326,-1,9606.ENSP00000327652
Metab__1548943,1,9518
Metab__145068,1,6775
Metab__3954,1,4988
Metab__3954,1,4988
Metab__6076,1,3952
Metab__5588,-1,3269
Metab__5588,-1,3269
Metab__15,1,367
Metab__61635,-1,632
Metab__6013,-1,207
Metab__702,1,2554
Metab__1110,-1,7915
Metab__4991,-1,590
Metab__5271,-1,6915
Metab__5311211,1,5468
Metab__5284616,-1,3558
Metab__6435755,-1,2288
Metab__4887,-1,3567
Metab__702,-1,4852
Metab__264,1,2641
Metab__5523,1,4986
Metab__36511,-1,6869
Metab__1329,-1,136
Metab__60852,-1,2224
Metab__5002,-1,9606.ENSP00000387281
Metab__10184653,-1,2064
Metab__2160,-1,3736
Metab__5311035,1,5732
Metab__4054,-1,2903
Metab__1110,-1,7915
Metab__1548992,-1,3274
Metab__5281104,-1,5741
Metab__1139,-1,2673
Metab__1669,-1,1312
Metab__6605258,-1,472
Metab__439260,1,155
Metab__5734,-1,8913
Metab__1986,-1,358
Metab__3973,-1,207
Metab__833,-1,384
Metab__60853,-1,1816
Metab__5280934,1,2168
Metab__23690938,-1,5742
Metab__6169,-1,3356
Metab__16886,1,1485
Metab__3007,-1,4128
Metab__783,1,51284
Metab__1220,1,3357
Metab__10531,1,9606.ENSP00000313661
Metab__59757,-1,240
Metab__44570,-1,4128
Metab__61996,1,4985
Metab__16590,1,836
Metab__3845,-1,130013
Metab__3931,1,133522
Metab__23931,-1,10157
Metab__164437,1,134
Metab__54454,1,4846
Metab__4973,-1,406
Metab__4784,-1,55347
Metab__32518,-1,10682
Metab__3446,-1,9254
Metab__447180,1,4846
Metab__2247,-1,3757
Metab__3209,1,8800
Metab__443295,1,7422
Metab__2083,1,153
Metab__8223,1,147
Metab__177,1,54498
Metab__3715,-1,2739
Metab__4095,1,4985
Metab__2801,-1,3357
Metab__4158,-1,6531
Metab__20518,-1,2735
Metab__31728,1,154
Metab__31728,1,154
Metab__2796,1,5465
Metab__24826799,-1,5979
Metab__4159,1,2908
Metab__2726,-1,3350
Metab__24812758,-1,6527
Metab__123597,1,5737
Metab__123597,1,5737
Metab__6445533,-1,3065
Metab__216239,-1,6774
Metab__53973758,-1,2752
Metab__77993,1,3351
Metab__77993,1,3351
Metab__231,1,4800
Metab__1287,1,4846
Metab__6322,1,2641
Metab__1554207,-1,1080
Metab__24958200,-1,142
Metab__57469,1,51311
Metab__2551,1,1129
Metab__2551,1,1129
Metab__6076,1,1385
Metab__1207,-1,2902
Metab__5997,-1,3156
Metab__3899,-1,1723
Metab__6918313,1,3350
Metab__5381226,1,1576
Metab__132059,1,3351
Metab__2770,1,841
Metab__4178,-1,6331
Metab__164906,-1,10682
Metab__3086686,-1,3815
Metab__860,1,6721
Metab__928,1,1738
Metab__784,1,836
Metab__4542,1,367
Metab__3054,1,348
Metab__5281855,-1,1457
Metab__2729,-1,1132
Metab__156391,-1,5743
Metab__2244,-1,6403
Metab__1023,1,6696
Metab__3251,1,3362
Metab__3671,-1,3553
Metab__273,-1,10157
Metab__3295,-1,9606.ENSP00000256119
Metab__9887712,-1,6524
Metab__3077,1,11255
Metab__3559,1,1816
Metab__77993,1,3355
Metab__2729,-1,3269
Metab__271,1,5287
Metab__62064,1,3357
Metab__71329,-1,3757
Metab__444899,1,4801
Metab__23925,1,121642
Metab__5428,1,3309
Metab__271,1,114
Metab__271,1,5533
Metab__5757,1,207
Metab__441207,-1,476
Metab__2514,-1,55347
Metab__4184,-1,3363
Metab__104787,1,4985
Metab__5957,1,8668
Metab__4042,1,5241
Metab__24826799,-1,4067
Metab__1674,1,1555
Metab__24826799,-1,3791
Metab__456201,1,1576
Metab__456201,-1,1576
Metab__2160,-1,3274
Metab__896,1,6096
Metab__60149,-1,3362
Metab__6914657,-1,10135
Metab__303,1,8431
Metab__160355,-1,1022
Metab__216248,-1,3065
Metab__11578,-1,210
Metab__1254,1,79054
Metab__271,1,80271
Metab__2733525,-1,10682
Metab__65064,1,3576
Metab__28864,1,3362
Metab__3696,-1,3358
Metab__448537,1,2099
Metab__448537,-1,2099
Metab__4284720,1,3357
Metab__208908,1,1956
Metab__208908,-1,1956
Metab__5566,-1,1813
Metab__31703,1,7422
Metab__5476815,-1,3162
Metab__5040,-1,3558
Metab__8642,-1,7298
Metab__71362,-1,290
Metab__114827,1,2913
Metab__4659569,-1,1312
Metab__4659569,-1,1312
Metab__125017,-1,6530
Metab__60198,-1,9606.ENSP00000260433
Metab__5452,-1,3757
Metab__5920,1,7067
Metab__444,-1,6530
Metab__52943236,-1,1906
Metab__5625,-1,1576
Metab__77998,-1,1385
Metab__21252245,-1,1581
Metab__3883,1,1576
Metab__60760,-1,4311
Metab__3883,-1,495
Metab__446284,1,376497
Metab__5202,1,3362
Metab__29051,-1,6667
Metab__132049,-1,3356
Metab__271,1,112
Metab__4946,-1,3757
Metab__1809,1,3358
Metab__772,-1,2159
Metab__2230,1,3576
Metab__444899,1,29841
Metab__60795,-1,9606.ENSP00000313661
Metab__6305,-1,7166
Metab__3054,1,1509
Metab__3385,-1,7298
Metab__5376,1,5241
Metab__5291,-1,1436
Metab__4585,-1,1131
Metab__2801,-1,3358
Metab__442783,-1,3091
Metab__216239,-1,3791
Metab__2770,1,7157
Metab__2770,-1,7157
Metab__11626560,-1,238
Metab__216239,-1,5894
Metab__1727,-1,3736
Metab__5281767,-1,1543
Metab__119,1,339403
Metab__4926,-1,1129
Metab__5957,1,8664
Metab__4205,-1,152
Metab__3827,-1,3269
Metab__66535,1,5577
Metab__3715,-1,5743
Metab__439153,1,5162
Metab__3559,1,2353
Metab__6918540,-1,1071
Metab__3821,1,3356
Metab__1986,-1,762
Metab__5281969,1,7442
Metab__104865,-1,1910
Metab__104865,-1,1910
Metab__4585,-1,150
Metab__644185,-1,836
Metab__3498,-1,4318
Metab__176155,-1,7422
Metab__681,1,1815
Metab__187,1,2641
Metab__115114,1,2913
Metab__197,1,2746
Metab__860,1,4800
Metab__5073,1,152
Metab__2767,1,142
Metab__1424,1,2167
Metab__657346,1,1128
Metab__5280453,1,1591
Metab__3003,1,4306
Metab__4927,-1,1128
Metab__5957,1,3146
Metab__5253,-1,3757
Metab__3973,-1,3091
Metab__4547,-1,6833
Metab__5957,1,7295
Metab__444899,1,4800
Metab__860,1,4802
Metab__4091,1,6794
Metab__8230,-1,553
Metab__44599207,1,1901
Metab__5280450,1,183
Metab__98112,-1,3620
Metab__767,1,55811
Metab__4106,-1,3357
Metab__5280453,-1,1594
Metab__985,1,2274
Metab__3231,1,5733
Metab__7741,1,3274
Metab__3206,-1,100
Metab__5993,-1,9429
Metab__445995,-1,4598
Metab__2995,-1,1133
Metab__132971,-1,1586
Metab__5957,1,8662
Metab__4553,-1,5743
Metab__2733525,1,2100
Metab__5881,1,1576
Metab__1424,1,9370
Metab__271,1,4153
Metab__158,1,3576
Metab__6255,-1,2992
Metab__985,1,6721
Metab__2581,-1,5742
Metab__4440,1,3351
Metab__4440,1,3351
Metab__238,1,6208
Metab__5587,-1,3269
Metab__1051,-1,18
Metab__60853,-1,3358
Metab__5280934,1,4862
Metab__5280343,-1,3569
Metab__312,1,183
Metab__206,1,2646
Metab__15938,1,4217
Metab__176155,-1,7422
Metab__450,1,207
Metab__2913,-1,1128
Metab__5280445,-1,3725
Metab__3209,1,133522
Metab__1727,-1,3741
Metab__62279,1,4988
Metab__107780,1,3350
Metab__283,1,2641
Metab__3339,1,5465
Metab__271,1,2159
Metab__2733525,1,2099
Metab__43860,-1,207
Metab__147912,-1,1576
Metab__5202,1,3358
Metab__681,1,6531
Metab__5203,-1,6531
Metab__5512209,-1,23411
Metab__216209,-1,5972
Metab__985,1,948
Metab__3157,-1,148
Metab__3157,-1,148
Metab__5358,1,3355
Metab__274,1,5577
Metab__3559,1,2353
Metab__250,-1,3552
Metab__168572,1,4988
Metab__11045,-1,2098
Metab__3845,-1,130013
Metab__2818,1,1816
Metab__3696,-1,1128
Metab__3385,1,7157
Metab__271,1,5576
Metab__145068,1,2982
Metab__5287969,-1,595
Metab__145068,1,6775
Metab__4636,1,150
Metab__283,1,2865
Metab__134780,-1,51185
Metab__4054,-1,116443
Metab__5288674,-1,3320
Metab__16130961,1,6751
Metab__5957,1,1981
Metab__1986,-1,761
Metab__114899,-1,186
Metab__5280450,1,2180
Metab__71752,1,5732
Metab__60853,-1,1813
Metab__60853,-1,1813
Metab__5311,-1,10013
Metab__3054,1,7157
Metab__121892,1,9132
Metab__3009,-1,4953
Metab__5284373,-1,4773
Metab__271,1,5648
Metab__312,-1,8564
Metab__6167,-1,1103
Metab__444493,1,5160
Metab__388647,-1,3320
Metab__5281081,-1,1312
Metab__784,1,11315
Metab__5476815,-1,3163
Metab__4792,1,9606.ENSP00000305355
Metab__5578,-1,1719
Metab__702,1,3359
Metab__72466,1,7040
Metab__1674,1,1543
Metab__14676,-1,3269
Metab__1140,1,1571
Metab__3054,1,4846
Metab__10531,1,3351
Metab__448537,1,9606.ENSP00000260630
Metab__66370,1,2646
Metab__60878,-1,185
Metab__60878,-1,185
Metab__6076,1,4953
Metab__6597,-1,2954
Metab__6326970,1,2876
Metab__24466,-1,3176
Metab__3285,1,2099
Metab__5538,1,5948
Metab__16230,-1,40
Metab__6450819,-1,5054
Metab__2978,1,1268
Metab__2978,1,1268
Metab__5280343,-1,207
Metab__55445,-1,1813
Metab__9804991,1,3021
Metab__295,1,7222
Metab__9884366,-1,104909134
Metab__3345,1,4985
Metab__28864,-1,9606.ENSP00000327652
Metab__2520,1,9429
Metab__2520,-1,9429
Metab__942,1,57053
Metab__4740,-1,3383
Metab__774,1,1437
Metab__54687,-1,1401
Metab__444008,-1,6462
Metab__25201794,-1,1728
Metab__762,1,5290
Metab__5040,-1,6198
Metab__6291,1,2099
Metab__5538,1,6257
Metab__5291,-1,4835
Metab__5280961,1,2309
Metab__11009,-1,5409
Metab__5936,-1,43
Metab__21846,-1,1129
Metab__82400,1,5238
Metab__2995,-1,154
Metab__5957,1,9606.ENSP00000347271
Metab__942,1,89832
Metab__5284616,-1,595
Metab__11169859,1,3661
Metab__13493,1,4988
Metab__271,1,2157
Metab__10382137,-1,4597
Metab__4282,1,6303
Metab__283,1,2867
Metab__2551,1,1131
Metab__2185,1,7442
Metab__833,-1,384
Metab__5280961,1,2309
Metab__1978,1,153
Metab__1978,-1,153
Metab__6322,1,162417
Metab__3931,1,3157
Metab__5284596,-1,4988
Metab__5312830,1,5346
Metab__5401,-1,147
Metab__5401,-1,147
Metab__11667893,-1,3815
Metab__2783,1,153
Metab__5311,-1,3065
Metab__4018,-1,5741
Metab__813,1,38
Metab__2784,-1,1128
Metab__5184,-1,1133
Metab__3696,-1,147
Metab__5656,-1,3356
Metab__60795,-1,3356
Metab__82320,1,9606.ENSP00000262888
Metab__5691,-1,9606.ENSP00000271657
Metab__3763,1,3162
Metab__446284,-1,5743
Metab__4599,-1,2194
Metab__5210,-1,6531
Metab__4829,1,948
Metab__2471,-1,6557
Metab__92432,1,9606.ENSP00000451560
Metab__129211,-1,146
Metab__129211,-1,146
Metab__767,1,55811
Metab__2735,1,7097
Metab__5073,-1,1813
Metab__5073,-1,1813
Metab__4184,-1,3350
Metab__2818,-1,1133
Metab__446284,1,8800
Metab__3340,1,9606.ENSP00000327652
Metab__3340,1,9606.ENSP00000327652
Metab__105104,1,4986
Metab__544,-1,142
Metab__4196,-1,5241
Metab__6076,-1,3553
Metab__5184,-1,1131
Metab__5184,-1,1131
Metab__24771824,-1,2166
Metab__5280795,1,7421
Metab__6076,1,5577
Metab__444493,1,1738
Metab__2524,1,250
Metab__303,1,151306
Metab__145068,1,4313
Metab__2304,-1,64146
Metab__11009,-1,5409
Metab__5957,1,6234
Metab__3035850,1,57413
Metab__3035850,1,57413
Metab__338,-1,5743
Metab__151405,-1,10157
Metab__2514,-1,130013
Metab__4666,1,10383
Metab__4908,1,1543
Metab__26986,-1,3269
Metab__5538,1,50943
Metab__1639,-1,847
Metab__6435755,-1,3558
Metab__3784,-1,779
Metab__6442177,-1,2475
Metab__1287,1,9606.ENSP00000394932
Metab__255,-1,55347
Metab__4428,-1,4985
Metab__24826799,-1,7010
Metab__237,1,7157
Metab__445580,1,2641
Metab__888,1,1312
Metab__92432,1,9606.ENSP00000451560
Metab__3640,1,1392
Metab__3640,-1,1392
Metab__9934458,1,5467
Metab__5538,1,7422
Metab__3325,-1,3274
Metab__5035,-1,316
Metab__985,1,19
Metab__2548,1,836
Metab__448537,1,2971
Metab__4248,-1,3565
Metab__448537,1,4846
Metab__2833,-1,81027
Metab__197,1,2746
Metab__985,1,5244
Metab__23930,1,5289
Metab__928,1,5162
Metab__2435,1,9606.ENSP00000387281
Metab__2435,1,9606.ENSP00000387281
Metab__2812,-1,9606.ENSP00000262888
Metab__4036,-1,5742
Metab__130881,-1,185
Metab__71360,-1,3269
Metab__439427,1,2997
Metab__860,1,2168
Metab__37056,-1,1636
Metab__1065,-1,9606.ENSP00000353820
Metab__1003,-1,10423
Metab__707029,-1,23411
Metab__2552,1,5729
Metab__622,-1,7295
Metab__860,1,338557
Metab__24261,1,3576
Metab__4543,-1,147
Metab__16590,1,836
Metab__797,1,5471
Metab__9687,1,9606.ENSP00000260433
Metab__10113978,-1,2321
Metab__170361,1,1137
Metab__21157,-1,9606.ENSP00000229416
Metab__5452,-1,9606.ENSP00000327652
Metab__33032,1,2918
Metab__16760394,-1,836
Metab__26644,-1,4988
Metab__54454,1,5879
Metab__54459,-1,150
Metab__107847,1,4985
Metab__5281708,1,4846
Metab__60809,1,1129
Metab__5280934,1,8800
Metab__93860,-1,5690
Metab__3158,-1,148
Metab__5508,-1,5742
Metab__54889,-1,1636
Metab__150311,-1,29881
Metab__10789,-1,1312
Metab__93365,-1,3930
Metab__1727,-1,3741
Metab__3251,1,148
Metab__3251,1,148
Metab__5280795,1,5741
Metab__5280795,-1,5741
Metab__2656,1,6506
Metab__4272,-1,3614
Metab__2656,1,23657
Metab__3488,-1,4363
Metab__3251,1,3356
Metab__5281767,-1,595
Metab__6830,1,1968
Metab__271,1,1080
Metab__3661,-1,6863
Metab__3954,1,4986
Metab__764,1,5881
Metab__11228026,-1,1133
Metab__4889,-1,1401
Metab__1051,-1,18
Metab__4171,-1,154
Metab__57469,1,3569
Metab__5287969,-1,1017
Metab__132345,1,3350
Metab__2770,1,3725
Metab__985,1,6667
Metab__439260,1,154
Metab__8515,-1,3725
Metab__303,-1,1582
Metab__123631,-1,1956
Metab__5038,-1,1636
Metab__4920,1,9429
Metab__271,1,3265
Metab__123924,1,4985
Metab__145068,1,2983
Metab__443295,1,3684
Metab__3209,1,116519
Metab__3052775,1,596
Metab__4366,-1,4846
Metab__702,1,7124
Metab__6128,1,3292
Metab__216239,1,836
Metab__427,-1,383
Metab__3209,1,19
Metab__4973,-1,10891
Metab__60795,1,1816
Metab__60795,-1,1816
Metab__216239,-1,2322
Metab__564,-1,5327
Metab__5408,-1,9370
Metab__160,1,5729
Metab__609,-1,2673
Metab__2170,-1,3358
Metab__11434515,-1,1132
Metab__4034,-1,3269
Metab__4184,-1,3358
Metab__3931,1,2222
Metab__445154,1,4846
Metab__6323195,1,29110
Metab__985,1,183
Metab__14888,1,4363
Metab__86583374,1,7098
Metab__10113978,-1,5156
Metab__123683,1,57413
Metab__123683,1,57413
Metab__271,1,5336
Metab__71384,-1,7153
Metab__94701,-1,1803
Metab__3961,-1,116085
Metab__9804991,1,3020
Metab__238,1,9606.ENSP00000442349
Metab__6083,1,51422
Metab__4771,-1,4129
Metab__132706,-1,185
Metab__985,1,1374
Metab__6076,1,1390
Metab__762,1,9606.ENSP00000353564
Metab__6083,-1,2673
Metab__2726,1,1816
Metab__762,1,7846
Metab__274,1,2147
Metab__5090,-1,5743
Metab__176158,-1,2932
Metab__772,-1,5054
Metab__912,1,59340
Metab__985,1,1543
Metab__942,1,1571
Metab__1167,-1,2673
Metab__3973,-1,595
Metab__148123,1,1576
Metab__3460,1,3308
Metab__157920,1,1181
Metab__60198,-1,9606.ENSP00000260433
Metab__1573,-1,3091
Metab__5073,-1,1815
Metab__210767,-1,1555
Metab__4355450,-1,887
Metab__5311114,1,9606.ENSP00000307713
Metab__72023,1,5733
Metab__951,1,146
Metab__951,1,146
Metab__216239,-1,5159
Metab__444899,1,336
Metab__231,1,6721
Metab__193,-1,1312
Metab__77998,1,2695
Metab__124886,-1,1621
Metab__5815,1,155
Metab__1798,-1,9606.ENSP00000256119
Metab__238,-1,5563
Metab__4926,-1,3358
Metab__271,1,5530
Metab__82146,1,6257
Metab__3054,1,2099
Metab__119,1,2550
Metab__942,1,55584
Metab__238,1,6227
Metab__231,1,948
Metab__10607,-1,7277
Metab__2244,1,4846
Metab__2244,-1,4846
Metab__158,1,6915
Metab__9838021,1,4988
Metab__24771867,-1,6790
Metab__51263,1,4988
Metab__2767,1,1026
Metab__2987,1,151306
Metab__216239,-1,5159
Metab__231,1,59341
Metab__444030,-1,1132
Metab__54454,-1,1906
Metab__813,1,38
Metab__71308609,-1,4170
Metab__4763,1,1576
Metab__16886,1,7157
Metab__160,1,5739
Metab__2550,1,5972
Metab__271,1,6647
Metab__11364421,-1,5347
Metab__3222,-1,1636
Metab__5311,1,7157
Metab__6254,-1,5860
Metab__36462,1,54205
Metab__155815,-1,8399
Metab__442783,1,1080
Metab__5591,1,5468
Metab__304,-1,3156
Metab__224,1,5564
Metab__4595,-1,3359
Metab__3961,1,59272
Metab__5184,-1,1132
Metab__5184,-1,1132
Metab__985,1,1579
Metab__47811,1,9606.ENSP00000327652
Metab__47811,1,9606.ENSP00000327652
Metab__8230,-1,554
Metab__4927,-1,1129
Metab__5056,1,472
Metab__1979,1,1131
Metab__126046,-1,4311
Metab__151174,-1,1909
Metab__2160,-1,3269
Metab__3000322,-1,1129
Metab__446284,1,4800
Metab__3251,1,3362
Metab__446284,1,4802
Metab__5538,-1,1544
Metab__5280453,1,1576
Metab__442783,-1,1543
Metab__271,1,4842
Metab__12453,-1,1813
Metab__5815,1,154
Metab__3209,1,1374
Metab__77998,1,3952
Metab__77998,-1,3952
Metab__160355,-1,1020
Metab__5311430,1,9606.ENSP00000330138
Metab__1158,1,5031
Metab__2733525,1,4609
Metab__2733525,-1,4609
Metab__152306,1,2645
Metab__152306,-1,2645
Metab__5280795,1,1591
Metab__4829,1,51129
Metab__5280934,1,1543
Metab__3826,-1,5742
Metab__5462471,1,4986
Metab__5408,1,3479
Metab__3121,-1,2932
Metab__888,1,9606.ENSP00000351650
Metab__5405,-1,3269
Metab__5626,-1,3725
Metab__3648,1,4985
Metab__271,1,4209
Metab__4553,-1,5743
Metab__24826799,-1,6714
Metab__4585,-1,3350
Metab__445154,-1,9606.ENSP00000260630
Metab__137,1,210
Metab__6830,1,81027
Metab__1970,1,57413
Metab__5330286,-1,1019
Metab__3054,1,7040
Metab__3241,-1,3274
Metab__4763,1,9606.ENSP00000332369
Metab__5291,-1,5156
Metab__60612,1,150
Metab__60612,1,150
Metab__3615,1,59340
Metab__10133,1,8431
Metab__129806,-1,1401
Metab__762,-1,3630
Metab__2520,1,5243
Metab__2520,-1,5243
Metab__3032,-1,5742
Metab__784,1,1956
Metab__71310,-1,150
Metab__446284,1,5467
Metab__3372,-1,9606.ENSP00000327652
Metab__3981,1,3357
Metab__283,-1,207
Metab__2443,1,1816
Metab__66535,1,5568
Metab__2099,-1,3359
Metab__1045,1,262
Metab__146,-1,107080644
Metab__198756,1,3350
Metab__2207,1,2918
Metab__3463,1,9606.ENSP00000309757
Metab__60795,1,1815
Metab__60795,-1,1815
Metab__5568,-1,1813
Metab__5202,1,3363
Metab__2185,1,1269
Metab__5538,1,6258
Metab__5202,1,3362
Metab__4004,-1,590
Metab__4425,-1,4985
Metab__5650,-1,185
Metab__5650,-1,185
Metab__36187,1,1543
Metab__237,-1,5319
Metab__2513,-1,4846
Metab__4253,1,2353
Metab__4253,-1,2353
Metab__31703,1,4363
Metab__5095,1,3350
